,open,high,low,close,adj close,volume
2020-11-01,0.00526,0.00592,0.0052,0.00552,0.00552,7041409.0
2020-11-02,0.00552,0.00579,0.0054,0.00552,0.00552,5074314.0
2020-11-03,0.00548,0.00578,0.00493,0.00505,0.00505,26728297.0
2020-11-04,0.00507,0.0058,0.00493,0.00521,0.00521,18566886.0
2020-11-05,0.00515,0.00576,0.00497,0.0055,0.0055,14133790.0
2020-11-06,0.00553,0.00689,0.00553,0.00685,0.00685,17193640.0
2020-11-07,0.00672,0.00695,0.0056,0.0059,0.0059,15654680.0
2020-11-08,0.00589,0.00727,0.00586,0.00641,0.00641,17752128.0
2020-11-09,0.00639,0.00666,0.00607,0.00651,0.00651,11505229.0
2020-11-10,0.00651,0.00694,0.00637,0.00686,0.00686,9875016.0
2020-11-11,0.0069,0.00745,0.00655,0.00744,0.00744,17144547.0
2020-11-12,0.00745,0.00755,0.00665,0.00687,0.00687,12521895.0
2020-11-13,0.00689,0.00743,0.00687,0.00704,0.00704,14522300.0
2020-11-14,0.00701,0.00725,0.00645,0.00654,0.00654,32074201.0
2020-11-15,0.00658,0.0072,0.0063,0.00647,0.00647,86453799.0
2020-11-16,0.00644,0.00696,0.00636,0.0066,0.0066,30111354.0
2020-11-17,0.00654,0.00698,0.00636,0.00655,0.00655,22766363.0
2020-11-18,0.00659,0.00765,0.00609,0.00664,0.00664,74456189.0
2020-11-19,0.00671,0.00728,0.00635,0.00696,0.00696,18948777.0
2020-11-20,0.007,0.00705,0.00677,0.00678,0.00678,7597890.0
2020-11-21,0.00684,0.00731,0.00667,0.00727,0.00727,13096929.0
2020-11-22,0.00733,0.00815,0.00712,0.00737,0.00737,41169068.0
2020-11-23,0.00738,0.00791,0.00717,0.0076,0.0076,21204682.0
2020-11-24,0.00756,0.00829,0.00724,0.00805,0.00805,32826015.0
2020-11-25,0.00809,0.00879,0.00738,0.00782,0.00782,39943511.0
2020-11-26,0.00787,0.0082,0.0062,0.00658,0.00658,34961267.0
2020-11-27,0.00661,0.0069,0.00626,0.0068,0.0068,23512592.0
2020-11-28,0.00682,0.0071,0.00664,0.00693,0.00693,11772194.0
2020-11-29,0.00692,0.00706,0.00667,0.00679,0.00679,13204081.0
2020-11-30,0.00678,0.0071,0.00655,0.00688,0.00688,15528887.0
2020-12-01,0.00686,0.00747,0.00669,0.00685,0.00685,21659854.0
2020-12-02,0.00685,0.00747,0.00666,0.00704,0.00704,22020127.0
2020-12-03,0.00702,0.00778,0.00688,0.00745,0.00745,17513697.0
2020-12-04,0.00748,0.00751,0.00655,0.00666,0.00666,12802453.0
2020-12-05,0.00666,0.00707,0.00664,0.00701,0.00701,10372574.0
2020-12-06,0.00705,0.00711,0.00663,0.00683,0.00683,8149142.0
2020-12-07,0.00678,0.007,0.00666,0.00674,0.00674,12098386.0
2020-12-08,0.00681,0.00683,0.00601,0.00612,0.00612,17340449.0
2020-12-09,0.00616,0.0066,0.00603,0.00646,0.00646,16581647.0
2020-12-10,0.00638,0.00645,0.00608,0.00634,0.00634,6003165.0
2020-12-11,0.00639,0.00669,0.00613,0.00644,0.00644,30520224.0
2020-12-12,0.00652,0.00746,0.00633,0.00725,0.00725,36192425.0
2020-12-13,0.00724,0.00764,0.00689,0.00708,0.00708,29728603.0
2020-12-14,0.00709,0.00768,0.00694,0.00742,0.00742,36783254.0
2020-12-15,0.00742,0.00745,0.00696,0.00709,0.00709,9918868.0
2020-12-16,0.00702,0.00778,0.0067,0.00717,0.00717,114638668.0
2020-12-17,0.00718,0.0073,0.0067,0.00687,0.00687,26210615.0
2020-12-18,0.0068,0.00723,0.00672,0.00723,0.00723,16384278.0
2020-12-19,0.00723,0.00775,0.00712,0.00758,0.00758,26009154.0
2020-12-20,0.00762,0.02326,0.00738,0.01268,0.01268,1599904299.0
2020-12-21,0.01268,0.01808,0.00882,0.01046,0.01046,883743240.0
2020-12-22,0.01046,0.016,0.00975,0.01274,0.01274,675700019.0
2020-12-23,0.01278,0.01574,0.00972,0.01026,0.01026,427245297.0
2020-12-24,0.01028,0.01355,0.00917,0.01165,0.01165,192020867.0
2020-12-25,0.01165,0.01295,0.01059,0.01113,0.01113,247842910.0
2020-12-26,0.01113,0.0139,0.01101,0.0125,0.0125,290072877.0
2020-12-27,0.01249,0.01361,0.01178,0.01234,0.01234,144751667.0
2020-12-28,0.01241,0.0129,0.01104,0.01112,0.01112,77453920.0
2020-12-29,0.01115,0.01126,0.01011,0.01054,0.01054,58909409.0
2020-12-30,0.01063,0.01068,0.00921,0.00984,0.00984,70567265.0
2020-12-31,0.00988,0.01011,0.00879,0.00944,0.00944,33019758.0
2021-01-01,0.00934,0.01151,0.00925,0.00977,0.00977,88652228.0
2021-01-02,0.00975,0.0106,0.00909,0.00941,0.00941,58440392.0
2021-01-03,0.00933,0.00983,0.00856,0.00883,0.00883,122741481.0
2021-01-04,0.00883,0.0095,0.00851,0.00884,0.00884,38733949.0
2021-01-05,0.00885,0.01039,0.00862,0.00966,0.00966,38684557.0
2021-01-06,0.00967,0.01039,0.00934,0.01002,0.01002,44648584.0
2021-01-07,0.01006,0.01018,0.00939,0.00964,0.00964,52063912.0
2021-01-08,0.00963,0.0135,0.0096,0.01115,0.01115,109196714.0
2021-01-09,0.01115,0.01258,0.01071,0.01123,0.01123,80776702.0
2021-01-10,0.01128,0.01164,0.0098,0.01056,0.01056,37544551.0
2021-01-11,0.0105,0.0119,0.00839,0.00955,0.00955,45780998.0
2021-01-12,0.0096,0.01014,0.0089,0.00946,0.00946,19470992.0
2021-01-13,0.00947,0.0107,0.00903,0.00988,0.00988,18879863.0
2021-01-14,0.01,0.0103,0.00968,0.01027,0.01027,28217812.0
